price_open,price_high,price_low,amount,price_close
1327.81,1333.22,1319.83,4056.54,1327.12
1326.46,1326.87,1315.96,3194.22,1321.47
1321.21,1325.68,1312.31,3166.53,1324.29
1322.84,1323.26,1302.11,4048.42,1309.33
1307.47,1307.47,1281.75,4421.93,1284.31
1281.58,1287.75,1270.94,3369.49,1287.08
1285.32,1285.32,1259.43,3813.12,1260.32
1266.23,1305.73,1266.23,6965.92,1300.36
1303.29,1374.04,1301.38,17022.34,1355.23
1364.25,1377.99,1354.2,13489.36,1371.2
1373.5,1415.64,1368.54,18842.05,1414.7
1423.97,1463.79,1422.9,26290.82,1463.22
1466.2,1467.54,1436.51,22392.13,1448.56
1444.25,1451.41,1414.7,19496.83,1420.15
1417.39,1464.98,1408.61,14700.58,1464.78
1475.09,1496.21,1434.31,28667.52,1435.56
1452.51,1466.4,1419.31,12904.65,1427.4
1430.22,1438.05,1416.6,9254.86,1435.59
1436.71,1438.98,1417.83,8676.82,1420.01
1418.11,1420.05,1390.68,8234.66,1396.7
1395.67,1423.2,1373.93,9385.25,1422.93
1424.23,1437.57,1409.22,16434.17,1413.15
1410.61,1410.61,1380.69,11572.51,1384.44
1382.36,1393.65,1372.06,9790.17,1386.72
1386.86,1387.36,1331.13,11661.33,1332.94
1328.47,1340.12,1312.55,8960.32,1330.52
1332.52,1341.78,1316.32,6804.06,1335.39
1339.06,1361.81,1334.47,8444.42,1337.62
1337.71,1337.72,1311.88,7605.66,1330.58
1331.22,1340.96,1304.54,10673.49,1310.55
1310.85,1330.56,1294.04,11619.27,1329.36
1337.25,1346.88,1308.89,11808.96,1311.15
1309.62,1325.2,1289.87,10965.41,1324.78
1326.92,1343.03,1314.87,12961.63,1342.8
1340.82,1356.63,1336.75,12244.17,1341.74
1316.6,1337.28,1304.07,11215.93,1320.54
1317.66,1323.1,1304.29,7218.35,1305.29
1303.88,1306.28,1290.99,6711.53,1301.53
1304.57,1327.5,1301.32,8411.26,1326.75
1328.12,1338.26,1301.36,8753.62,1304.78
1308.65,1315.94,1298.71,6257.66,1305.13
1303.52,1307.62,1292.91,4398.21,1304.23
1304.37,1313.15,1299.94,4270.4,1307.43
1310.32,1360.71,1302.7,14102.14,1354.39
1358.65,1379.86,1346.03,16803.18,1347.07
1346.84,1360.33,1341.12,9490.68,1352.22
1354.48,1370.62,1354.48,8929.43,1370.05
1372.58,1376.19,1361.28,8616.09,1370.39
1370.7,1370.79,1350.52,7593.39,1356.14
1353.5,1368.06,1352.89,7315.56,1367.83
1369.81,1380.08,1365.24,8670.28,1379.96
1381.58,1387.34,1374.41,10273.9,1383.02
1383.53,1383.79,1368.14,10039.12,1371.24
1371.32,1380.77,1358.45,9764.01,1359.13
1358.41,1362.16,1348.41,7758.39,1358.33
1357.54,1362.49,1354.8,6121.81,1356.73
1354.58,1354.58,1335.61,6080.04,1337.43
1336,1341.48,1332.29,5475.05,1340.77
1340.92,1342.55,1332.97,5797.06,1334.94
1333.57,1334.06,1324.55,7714.8,1333.09
1333.01,1343.71,1332.86,8201.37,1337.2
1337.81,1342.83,1327.38,6326.78,1339.64
1339.82,1340.88,1322.82,5960.76,1323.75
1331.28,1337.87,1322.05,4929.9,1326.44
1326.74,1352.46,1318.47,8334.09,1338.81
1336.63,1340.37,1316.64,6280.95,1317.72
1312.61,1314.4,1299.8,4859.2,1309.69
1309.07,1315.89,1303.15,4652.2,1307.55
1307.34,1317.82,1291.86,6514.9,1313.05
1311.03,1317.62,1302.49,5060.28,1305.02
1303.94,1303.94,1288.24,4229.6,1290.49
1286.07,1286.07,1272.15,4603.04,1275.46
1275.09,1285.7,1271.03,3734.4,1275.17
1277.18,1307.73,1275.06,7370.73,1307.57
1308.58,1308.59,1280.72,4917.1,1282.72
1281.32,1290.66,1280.38,4282.65,1285.04
1285.41,1292.31,1276.73,4172.83,1280.27
1280.93,1283.63,1271.91,4318.21,1278.94
1278.69,1285.55,1270.89,4767.54,1274.31
1273.15,1280.57,1264.15,5014.1,1273.71
1275.39,1280.83,1264.49,4695.7,1266.5
1260.78,1260.78,1238.18,4418.45,1242.77
1241.68,1258.58,1235.75,4916.59,1251.94
1252.49,1252.74,1234.24,4381.37,1239.43
1239.32,1256.31,1235.51,5040.04,1244.75
1243.58,1252.72,1236.09,4118.29,1252.4
1252.71,1260.87,1247.84,4368.28,1257.46
1257.17,1257.19,1246.42,3799.86,1256.92
1255.72,1259.5,1251.02,5003.68,1256.31
1255.87,1268.86,1243.87,5272.49,1245.62
1235.57,1236.4,1214.06,5434.89,1216.65
1215.78,1226.04,1207.05,5294.36,1225.45
1225.07,1225.07,1214.64,4677.98,1218.11
1213.37,1213.96,1199.17,5383.8,1204.39
1201.93,1237.91,1189.21,9001.89,1234.48
1258.02,1265.95,1239.8,9786.78,1255.78
1252.35,1254.87,1239.16,6439.33,1254.23
1252.37,1254.23,1240.13,5351.52,1241.96
1239.58,1241.14,1223.88,4955.03,1225.89
1223.73,1226.3,1208.86,4199.94,1213.67
1210.76,1210.76,1190.17,4668.01,1191.82
1189.5,1203.07,1187.26,4907.93,1188.93
1189.5,1253.16,1189.5,10397.27,1252.5
1253.81,1269.16,1236.18,10897.29,1242.31
1238.61,1274.12,1235.64,9664.35,1269
1276.02,1291.47,1270.32,7980.11,1278.88
1280.03,1280.03,1263.71,6103.11,1276.13
1275.66,1278.62,1258.56,5785.5,1258.97
1259.53,1284.94,1259.51,6930.69,1284.48
1285.63,1312.53,1282.78,12773.51,1309.28
1309.62,1316.59,1299.15,13699.23,1309.48
1307.04,1310.97,1296.98,11356.35,1309.95
1311.37,1328.53,1311.21,13978.98,1312.45
1311.44,1315.14,1298.93,10244.6,1306
1305.25,1308.76,1295.64,7981.06,1303.41
1303.31,1316.72,1285.92,10749.39,1287.45
1285.2,1295.25,1276.88,6981.24,1294.34
1294.16,1299.6,1286.48,6269.24,1287.71
1288.41,1296.88,1287.74,6283.01,1293.74
1298.25,1318.9,1296.91,11159.5,1318.27
1321.21,1326.08,1310.24,12224.77,1316.79
1316.9,1316.9,1282.53,10537.29,1286.23
1284.51,1292.53,1278.15,9039.33,1289.94
1288.99,1304.11,1271.51,11968.38,1293.5
1293.13,1293.26,1266.64,9678.24,1269.14
1267.05,1268.19,1247.89,8330.51,1255.59
1255.99,1257.79,1242.51,7813.7,1243.48
1242.45,1248.03,1223.62,7341.66,1227.4
1226.14,1232.82,1220.82,5815.38,1231.05
1230.68,1231.68,1202.43,8148.38,1206.92
1205.76,1218.01,1194.32,7851.21,1201.65
1200.26,1208.61,1187.58,6700.15,1208.19
1207.2,1211.16,1199.87,5076.36,1205.63
1204.85,1204.85,1185.46,4909.95,1200.11
1199.69,1209.23,1194.59,5191.81,1195.02
1192.45,1192.45,1171.81,6153.73,1172.57
1168.83,1181.53,1162.03,5371.67,1181.24
1180.37,1237.8,1173.54,10792.49,1223.57
1212.12,1218.28,1196.94,7947.33,1202.97
1200.69,1209.34,1189.26,6448.64,1191.75
1191.2,1220.42,1183.91,9920.45,1214.87
1216.73,1248.06,1213.65,14124.44,1225.49
1225.05,1249.2,1218.76,10084.95,1248.52
1248.15,1252.81,1235.36,11032.47,1240.97
1239.13,1239.13,1218.51,7600.59,1219.51
1228.97,1254.32,1228.97,11064.21,1248.2
1252.21,1253.6,1233.24,8614.32,1234.33
1229.68,1229.68,1213.2,7801.31,1216.96
1212.39,1212.39,1190.98,6296.26,1197.74
1196.28,1202.49,1191.23,6108.77,1199.9
1198.96,1198.96,1178.64,5938.91,1184.19
1182.2,1190.54,1167.99,7070.09,1172.56
1171.03,1177.89,1163.4,7266.51,1169.19
1166.34,1166.34,1146.41,6908.6,1157.97
1155.64,1169.15,1151.64,7207.43,1165.34
1165.1,1166.2,1148.14,7082.59,1148.76
1145.75,1172.71,1135.73,9044.19,1169.12
1168.33,1170.2,1155.99,7373.84,1159.15
1160.62,1165.39,1130.41,5551.48,1130.84
1126.82,1135.8,1108.42,6768.36,1135.56
1134.6,1140.17,1121.87,5633.26,1124.27
1122.18,1122.92,1099.84,6506.23,1103.99
1101.61,1120.17,1093.28,6567.87,1107.63
1105.4,1105.4,1082.14,5058.2,1095.47
1091.26,1108.18,1083.94,5353.71,1099.64
1099.74,1108.84,1090.3,5061.37,1102.97
1101.75,1107.23,1083.12,5120.49,1103.48
1100.49,1108.61,1094.67,4520.43,1099.27
1095.31,1095.31,1069.44,4305.64,1070.84
1066,1078.1,1057.54,5065.25,1073.85
1072.52,1082.18,1064.88,4489.15,1072.14
1071.21,1077.44,1055.82,4454.78,1058.87
1056.32,1068.21,1050.06,4902.91,1051.95
1049.72,1063.95,1043.28,4083.24,1060.16
1061.61,1070.5,1057.75,4241.96,1060.74
1059.61,1063.52,1035.71,4695.65,1039.19
1036.73,1036.73,1008.75,5557.81,1016.06
1013.9,1019.92,1000.52,4502.22,1013.64
1010.38,1034.85,998.23,5027.26,1034.38
1036.62,1055.63,1029.54,7466.02,1030.94
1044.18,1118.69,1040.16,19011.91,1115.58
1118.81,1146.42,1103.68,19595.25,1131.05
1130.55,1130.55,1101.83,13613.19,1108.29
1105.96,1112.1,1085.87,8942.35,1106.29
1108.34,1119.68,1092.4,8745.41,1093.46
1090.46,1090.46,1070.06,7353.77,1072.84
1071.77,1086.35,1064.03,7028.49,1086.01
1090.11,1094.67,1079.08,8420.85,1085.61
1087.85,1115.86,1073.41,10148.73,1115.62
1115.67,1115.67,1098.9,7335.78,1101.49
1098.96,1103.25,1090.75,5901.88,1102.03
1100.56,1106.75,1092.48,5472.69,1093.7
1091.99,1102.23,1087.69,5084.83,1101.88
1108.47,1129.96,1108.47,10530.16,1124.64
1120.94,1120.94,1105.34,6311.8,1108.59
1111.67,1113.52,1103.91,6542.25,1104.99
1103.48,1103.48,1078.1,6406.96,1080.94
1077.31,1077.31,1053.63,6137.89,1055.59
1050.24,1050.24,1030.18,5092.03,1047.28
1043.88,1047.82,1032.52,5146.9,1039.04
1040.7,1044.78,1028.22,4259.55,1033.55
1033.22,1044.05,1030.5,3675.45,1038.6
1036.41,1036.41,1015.4,4339.93,1017.98
1026.79,1043.21,1009.04,4783.91,1011.5
1007.9,1048.92,1004.08,8183,1046.16
1044.58,1045.94,1033.81,5622.99,1037.39
1035.53,1049.88,1033.17,5531.87,1040.42
1039.61,1046.36,1021.99,5238.36,1026.12
1023.38,1023.38,1008.52,4263.92,1012.1
1011.01,1020.68,1004.66,3987.36,1014.36
1013.98,1025.1,1008.68,4443.61,1021.05
1020.69,1022.04,1009.99,4828.6,1020.63
1026.13,1054.64,1024,10988.27,1046.32
1045.27,1048.97,1040.59,6133.58,1045.4
1046.54,1078.06,1046.54,10988.61,1072.81
1072.56,1090.19,1068.5,10151.05,1089.91
1090.11,1097.63,1083.36,10644.64,1086.55
1084.97,1088.48,1077.12,7214.53,1083.03
1082.8,1094.15,1081.12,6157.19,1088.95
1089.53,1104.04,1084.8,7692.85,1104.04
1106.32,1120.68,1103.9,12776.48,1107.7
1104.91,1108.16,1099.13,7868.62,1102.59
1102.62,1129.07,1102.6,12420.79,1128.74
1131.8,1146.73,1131.8,13802.88,1138.88
1139.12,1152.94,1130.59,12046.5,1152.53
1153.21,1165.13,1144.95,13534.19,1165.03
1165.44,1184.26,1164.1,16887.08,1183.58
1185.27,1192.05,1161.79,18050.45,1167.92
1167.03,1187.8,1163.85,14789.33,1187.01
1188.02,1192.92,1170.11,15905.67,1177.28
1175.18,1193.57,1160.08,14750.16,1192.83
1194.44,1201.76,1146.56,22157.49,1148.04
1144.46,1157.37,1132.87,13643.29,1150.18
1148.97,1162.04,1142.68,10541.83,1158.6
1158.83,1159.63,1139.24,9541.76,1149.96
1151.45,1171.43,1151.45,9988.17,1167.14
1168,1172.69,1157.18,10524.24,1172.48
1173.01,1174.54,1163.99,10435.82,1171.86
1172,1172.01,1147.93,10038.65,1154.43
1151.62,1153.77,1145.27,8143.99,1146.39
1145.81,1163.52,1140.1,9602.7,1162.8
1163.7,1185.76,1160.05,15061.85,1184.93
1187.06,1188.91,1179.11,12859.55,1188.85
1189.06,1196.87,1184.01,11748.63,1196.22
1197.23,1201.82,1172.06,15305.13,1173.32
1170.77,1194.59,1168.58,13196.06,1194.31
1196.27,1201.46,1184.79,14509.46,1194.41
1194.5,1204.46,1184.42,10145.68,1189.63
1189.75,1191.93,1181.43,7740.56,1188.21
1188.25,1207.4,1186.22,11717.91,1207.16
1209.27,1217.41,1204.55,14981.77,1217.26
1217.52,1218.94,1210.72,12897.08,1217.28
1217.42,1217.76,1208.56,10462.81,1212.95
1213.49,1220.97,1210.19,11635.69,1220.63
1222.26,1223.56,1204.87,15130.01,1212.62
1210.85,1210.85,1186.98,14256.99,1187.99
1185.69,1185.69,1147.19,13184.54,1159.96
1157.3,1164.6,1149.75,8582.25,1151.98
1150.93,1155.6,1147.27,6863.23,1155.04
1155.05,1157.8,1132.53,8530.86,1133.24
1131.32,1142.49,1129.05,6830.65,1131.77
1134.44,1155.78,1134.44,8633.59,1155.49
1156.77,1158.7,1150.63,6959.51,1155.61
1153.67,1153.67,1137.29,5461.4,1138.95
1137.95,1157.3,1133.9,6399.25,1157.19
1157.49,1165.67,1152.25,9335.21,1161.85
1162.02,1165.36,1152.09,8600.49,1152.61
1152.37,1154.32,1135.51,7740.78,1139.55
1138.38,1138.38,1121.97,7421.97,1131.38
1131.26,1142.04,1129.67,9264.64,1141.2
1141.05,1150.59,1132.48,9088.38,1134.61
1133.45,1136.31,1119.38,8498.98,1135.95
1135.61,1145.99,1132.36,8653.63,1141.32
1141.33,1143.46,1133.92,8118.83,1141.17
1140.17,1140.17,1121.29,8050.07,1121.92
1119.43,1119.43,1094.57,8706.27,1097.16
1093.93,1101.27,1087.48,8081.97,1097.78
1097.59,1102.02,1067.41,8018.88,1080.87
1079.04,1096.15,1078.29,6516.48,1092.82
1091.68,1094.15,1074.3,6325.53,1089.95
1090,1108.88,1090,8157.76,1104.79
1104.59,1111.44,1090.82,7510.89,1095.27
1094.26,1100.43,1087.85,5950.85,1100.05
1099.53,1100.95,1089.83,5464.94,1100.65
1099.94,1111.12,1092.54,6723.3,1110.15
1110.55,1117.06,1107.64,7503.74,1108.15
1106.94,1106.94,1086.1,7112.32,1088.3
1085.69,1094.31,1078.58,5378.46,1090.19
1089.56,1089.71,1083.02,3894.57,1088.65
1088.51,1099.03,1082.51,5351.84,1087.51
1086.83,1096.3,1075.43,5363.16,1095.89
1094.88,1098.68,1090.36,5135.46,1095.31
1095.52,1122.61,1093.53,9760.98,1117
1117.78,1122.88,1114.24,6496.17,1119.94
1119.69,1119.69,1098.5,5958.94,1098.66
1096.56,1106.48,1093.95,4988.74,1105.75
1105.34,1117.94,1103.76,7054.04,1113.37
1113.28,1115.08,1107.21,6240.72,1114.92
1113.83,1119.35,1106.94,5410.85,1110.82
1109.57,1110.31,1095.34,4850.38,1096.99
1095.3,1099.58,1090.72,4617.6,1099.26
1098.78,1104.56,1094.44,4050.47,1098.75
1099.76,1102.76,1089.56,4672.8,1094.29
1093.1,1093.1,1077.41,4817.78,1079.2
1077.58,1089.59,1074.01,4877.16,1087.79
1087.74,1100.05,1086.73,4594.16,1099.62
1100.69,1106.34,1092.99,4671.67,1098.32
1097.52,1114.58,1094.74,6071.55,1113.48
1115.75,1118.53,1109.08,5462.03,1116.37
1115.77,1119.42,1106.75,5192.94,1117.85
1117.47,1127.63,1110.21,7022.89,1125.39
1125.67,1134.85,1121.56,7606.54,1123.56
1122.73,1127.94,1118.94,5810.03,1127.51
1127.84,1134.5,1123.5,5214.82,1131.75
1131.8,1136.39,1126.99,5224.17,1136.34
1135.98,1142.39,1128.94,5550.11,1130.76
1129.56,1136,1125.95,5187.96,1135.24
1135.7,1144.94,1135.07,6620.14,1144.87
1145.77,1159.78,1145.34,8583.11,1156.82
1157.49,1158.16,1149.85,7091.74,1154.29
1155.12,1157.2,1149.27,6585.03,1157.03
1157.51,1169.87,1157.51,10681.22,1169.86
1171.57,1173.06,1158.97,10196.71,1161.06
1163.88,1181,1161.91,11970.43,1180.96
1183.31,1197.84,1180.45,14767.2,1197.27
1198.81,1215.54,1191.61,17130.47,1209.42
1210.32,1217.31,1205.25,14206.4,1215.67
1215.85,1220.76,1203.65,13496.37,1220.62
1219.81,1223.56,1204.04,15082.32,1211.05
1208.77,1227.3,1205.28,12903.54,1226.7
1228.16,1231.22,1214.88,13205.63,1221.46
1221.11,1221.39,1202.59,11984.85,1202.87
1200.26,1209.02,1198.84,9452.66,1208.44
1207.53,1234.53,1206.36,12458.43,1233.35
1235.08,1251.96,1230.85,15371.38,1251.58
1251.41,1258.7,1247.2,16220.86,1255.31
1254.78,1257.35,1244.27,14114.14,1255.77
1256.01,1262.09,1247.01,15779.3,1252.06
1251.27,1260.17,1245.92,13682.17,1258.05
1263,1287.67,1263,14910.76,1287.63
1289.45,1297.4,1270.4,19670.59,1282.1
1282.12,1291.74,1276.02,16340.29,1290.06
1288.97,1288.97,1266.81,14199.1,1269.45
1269.54,1284.1,1266.23,13158.59,1282.66
1283.78,1284.95,1267.56,12998.01,1279.64
1279.63,1286.42,1275.85,11114.64,1286.33
1289.14,1301,1288.64,14778.79,1299.17
1298.5,1298.5,1268.56,15711.53,1270.63
1269.4,1280.04,1265.14,12612.96,1267.41
1268.11,1279.42,1265.38,10469.05,1267.54
1266.65,1288.55,1256.81,12932.89,1288.42
1288.85,1297.94,1282.91,13583.89,1284.23
1284.13,1289.94,1273.94,10638.93,1288.85
1289.43,1297.34,1286.96,11377.2,1296.87
1297.69,1304.61,1293.47,13278.27,1297.19
1294.81,1299.47,1277.74,11698.98,1299.03
1299.15,1308.2,1297.76,11713.89,1306.59
1306.59,1307.64,1281.57,14619.8,1285.67
1284.61,1295.41,1275.62,12505.6,1293.3
1292.75,1296.85,1286.64,9697.6,1288.95
1288.26,1288.26,1257.54,10611.75,1259.92
1256.69,1258.24,1238.16,9328.37,1250.38
1247.46,1253.76,1242.68,7572.69,1245.17
1245.19,1253.91,1240.75,7035,1245.65
1245.3,1260.07,1245.3,6762.69,1259.67
1260.42,1262.75,1250.28,7156.89,1259.04
1259.23,1275.52,1258.15,9402.43,1274.81
1274.62,1277.19,1270.83,9294.38,1274.19
1273.01,1276.63,1265.61,9258.87,1269.46
1269.58,1288.97,1264.41,9830.2,1288.42
1288.56,1297.61,1285.43,12044.25,1290.4
1289.46,1296.91,1281.13,10977.86,1296.71
1296.19,1302.79,1289.53,12667.48,1302.46
1302.14,1308.06,1293.3,12420.5,1294.7
1296.07,1296.59,1283.68,10310.24,1295.92
1295.76,1302.65,1293,11798.73,1298.79
1299.38,1313.13,1296.59,17299.64,1305.57
1305.84,1308.5,1293.83,13523.59,1294.72
1291.52,1298.75,1285.74,13957.86,1298.3
1298.68,1319.49,1298.68,17513.53,1319.47
1319.84,1330.11,1315.33,19932.25,1329.8
1330.56,1341.5,1326.53,20009.05,1340.16
1341.74,1348.52,1336.14,22006.61,1339.74
1340.65,1345.29,1330.51,20781.67,1342.97
1344.24,1359.41,1339.52,20511.66,1359.08
1360.98,1366.52,1350.32,22753.84,1362.23
1361.74,1364.69,1355.66,18649.7,1360.13
1359.28,1364.32,1331.68,20205.47,1332.33
1330.1,1360.09,1328.44,17964.28,1359.54
1360.64,1383.65,1353.4,20238.07,1378.61
1379.81,1391.38,1370.15,18176.07,1385.11
1389.13,1399.55,1378.8,21447.39,1396.7
1398.1,1404.19,1376.96,23759.76,1385.9
1385.92,1419.89,1383.45,24823.37,1416.79
1423.41,1429.06,1402.27,28552.13,1409.79
1405.9,1409.27,1386.13,24511.65,1399.77
1399.07,1426.63,1397.35,27897.76,1417.48
1418.9,1424.47,1407.14,21064.88,1416.73
1403.52,1444.71,1389.35,25076.31,1440.22
1446.99,1497.2,1446.99,29260.8,1497.1
1503.24,1532.75,1497.99,36327.09,1531.16
1537.56,1554.03,1518.34,35931.32,1545.69
1547.56,1583.76,1536.29,42935.47,1537.38
1532.88,1603.21,1531.23,41492.56,1602.83
1616.26,1664.94,1606.57,52436.5,1664.09
1658.69,1678.6,1604.78,53444.63,1613.25
1613.23,1640.7,1592.19,42970.46,1625.15
1611.66,1630.07,1582.96,35559.1,1617.28
1620.21,1664.61,1610.04,41434.53,1659.55
1656.75,1674.22,1646.68,43695.72,1657.69
1647.96,1648.53,1597.1,38919.58,1604.55
1609.74,1634.59,1562.39,32875.83,1590.92
1585.47,1598.56,1563.86,23023.86,1591.43
1596.57,1614.55,1593.09,24308.64,1613.89
1622.11,1648.84,1609.01,29314.32,1648.54
1654.98,1663.93,1634.9,31990.66,1657.29
1656.28,1667.23,1628.68,33089.44,1641.3
1639.67,1684.71,1635.75,38465.78,1684.2
1688.78,1695.58,1659.14,44915.92,1669.4
1669.24,1685.29,1639.68,36276.14,1684.62
1681.22,1692.83,1672.81,32173.01,1679.13
1678.24,1678.24,1588.97,37192.98,1589.55
1576.44,1596.12,1540.93,30237.7,1591.49
1583.96,1594.44,1550.2,25969.11,1551.38
1540.22,1566.45,1529.5,18350.03,1552.8
1552.1,1570.1,1532.06,18252.97,1548.5
1540.64,1540.64,1512.52,17489.72,1531.33
1531.25,1551.3,1528.23,15749.53,1533.98
1540.19,1574.48,1540.19,18773.71,1574.47
1559.99,1591.85,1544.93,20635.2,1586.29
1583.87,1592.83,1572.58,20658.72,1592.33
1590.61,1617.71,1570.08,22426.54,1598.12
1593.1,1605.25,1587.8,18310.09,1596.07
1594.5,1608.11,1582.02,20932.01,1605.71
1607.79,1635.8,1607.79,23927.25,1633.45
1636.7,1642.57,1627.59,21481.44,1639.55
1638.23,1642.35,1627.07,18652.27,1639.29
1641.93,1672.1,1641.93,29018.73,1671.62
1679.72,1690.95,1662.28,28588.34,1672.21
1677.31,1697.83,1670.02,28446.55,1697.28
1700.32,1702.66,1670.13,32718.66,1681.55
1755.22,1757.47,1703.59,32521.56,1718.56
1715.28,1742.2,1711.65,29786.95,1741.47
1746.52,1750.03,1724.68,29559.55,1730.19
1730.7,1737.03,1715.83,23793.27,1734.33
1736.99,1746.72,1725.23,24372.51,1745.81
1745.88,1753.28,1738,30494.77,1740
1736.21,1737.6,1654.49,39610.59,1655.77
1641.14,1676.75,1633.9,24614.81,1665.21
1662.05,1684.34,1653.6,19821.15,1682.89
1682.36,1684.67,1666.31,18528.22,1684.25
1681.77,1681.77,1637.49,20603.54,1645.16
1642.62,1658.05,1636.26,16518.09,1655.12
1653.81,1669.29,1653.51,16664.62,1665.33
1648.75,1667.62,1632.69,17329.9,1665.94
1668.14,1690.61,1668.14,19580.63,1685.46
1688.54,1691.43,1675.66,17543.5,1686.65
1685.35,1701.61,1665.39,20668.13,1675.17
1674.43,1678.53,1646.35,18805.27,1662.03
1659.54,1659.54,1611.16,19558.73,1612.73
1619.64,1625.04,1596.66,17900.86,1600.61
1598.76,1608.78,1577.9,15048.5,1600.87
1599.75,1609.43,1587.12,11909.14,1601.06
1601.61,1612.1,1567.25,14401.23,1570.15
1561.8,1570.05,1541.41,12761.22,1547.44
1547.91,1581.75,1547.91,12314.68,1580.58
1581.8,1585.17,1571.71,11468.88,1578.57
1578.35,1606.94,1577.86,13871.48,1606.07
1605.6,1610.76,1596.22,12306.05,1605.93
1605.2,1611.66,1566.72,13783.64,1570.74
1568.27,1596.65,1564.4,10942.04,1595.66
1596.06,1616.45,1591.86,15316.28,1616.41
1612.41,1612.41,1592.85,12166.97,1603.33
1601.57,1614.37,1596.56,11727.8,1598.02
1565.46,1602.13,1558.1,11999.19,1601.15
1601.52,1619.07,1598.78,15163.02,1613.36
1614.39,1621.4,1608.74,15455.41,1612.4
1612.7,1623.17,1601.89,13593.69,1623.02
1622.48,1630.05,1619.74,15295.24,1623.03
1627.12,1651.29,1624.28,21633.01,1650.44
1652.67,1667.53,1649.59,27063.62,1651.02
1648.35,1656.23,1640.28,17230.95,1655.2
1655.9,1661.47,1650,19087.55,1658.64
1658.66,1660.52,1634.03,19724.46,1636.69
1635.33,1657.69,1635.12,17623.87,1657.52
1659.74,1669.9,1657.05,21946.29,1664.08
1665.13,1672.26,1656.86,18255.68,1672.12
1683.78,1683.89,1655.41,17524.65,1661.19
1659.7,1671.31,1658.67,14102.8,1667.98
1668.16,1675.09,1653.01,16797.59,1674.97
1675.2,1699.59,1673.44,19830.55,1695.86
1695.35,1713.99,1687.05,22716.9,1689.39
1689.63,1696.62,1672.88,18576.81,1689.69
1689.61,1722.66,1689.51,24114.64,1721.05
1727.92,1733.41,1719.16,23708.2,1732.99
1735.3,1743.02,1728.29,23210.63,1735.24
1733.64,1737.73,1720.84,20820.86,1732.45
1731.59,1743.63,1731.22,21484.1,1740.9
1744.61,1746.62,1724.1,25509.82,1725.36
1722.74,1732.28,1709.77,22960.25,1722.37
1720.78,1721.58,1704.77,18519.17,1712.64
1711.51,1725.5,1709.77,16391.91,1725.04
1725.52,1740.79,1722.22,19916.53,1736.96
1740.06,1755.69,1740.06,23462.27,1752.42
1768.14,1786.11,1763.11,29082.45,1785.39
1784.22,1793.14,1771.86,31459.19,1784.86
1784.52,1792.76,1771.02,26310.18,1790.1
1790.63,1792.24,1774.14,28132.4,1778.18
1776.51,1792.87,1773.23,23393.1,1784.66
1787.7,1789.18,1766.31,24779.04,1771.3
1768.63,1777.6,1758.31,21755.13,1763.9
1762.4,1787.74,1760.88,20404.56,1787.19
1788.58,1799.29,1784.35,22721.45,1792.25
1792.6,1801.33,1786.34,23549.79,1790.36
1789.65,1797.43,1753.49,24576.75,1759.39
1756.46,1805.27,1756.46,22516.17,1805.18
1807.03,1825.61,1789.91,25910.02,1806.65
1804.89,1816.76,1791.95,25537.89,1810.65
1836.21,1842.73,1803.22,34485.71,1807.18
1804.37,1815.61,1788.29,23152.81,1809.66
1811.47,1839.32,1811.47,24779.22,1837.99
1838.68,1855.89,1833.2,27078.21,1855.71
1856.92,1857.15,1834.84,28282.3,1851.31
1851.4,1873.66,1850.15,26789.66,1866.36
1853.19,1886.52,1846.01,27619.54,1886.31
1889.53,1897.41,1862.93,31760.89,1889.53
1885.86,1886.26,1865.22,22090.04,1866.82
1860.95,1899.1,1858.6,25651.08,1896.48
1896.93,1920.18,1870.96,34716.75,1883.35
1878.7,1905.9,1852.1,27755.54,1863.77
1868.17,1888.43,1841.82,23697.8,1888.24
1888.54,1923.14,1878.7,26782.04,1922.94
1930.93,1976.05,1926.72,34948.67,1941.55
1934.64,1972.61,1925.15,27537.48,1971.79
1977.53,2018,1977.53,33369.68,2017.28
2013.07,2037.74,1988.93,32648.16,2037.55
2031.3,2062.8,2010.79,39066.64,2041.36
2045.08,2071.24,2042.15,34778.74,2062.36
2051.47,2057.91,2022.63,36224.82,2050.81
2042.19,2049.54,2022.38,35582.11,2047.28
2042.38,2051.49,2016.47,33575,2038.72
2005.99,2059.73,1992.54,34340.08,2054.09
2058.77,2102.06,2058.77,44083.1,2099.29
2106.3,2112.58,2087.6,48697.92,2102.05
2103.82,2164.59,2100.56,53276.48,2161.65
2167.36,2195.53,2159.32,55124.1,2173.28
2175.38,2192.9,2097.42,62689.42,2156.6
2152.59,2206.51,2145.79,59313.11,2156.75
2133.36,2164.02,2090.4,47201.61,2093.64
2085.06,2181.16,2084.27,37029.54,2180.5
2189.69,2228.64,2180.37,42334.76,2218.95
2224.43,2244.41,2195.64,36314.22,2223.46
2226,2250.32,2212.91,37212.84,2249.11
2255.24,2275.49,2241.2,40412.39,2273.91
2277.28,2335.23,2277.28,52385.97,2332.43
2342.18,2381.63,2315.99,56275.48,2364.18
2356.26,2381.13,2332.93,49596.49,2373.21
2372.46,2386.82,2339.91,53018.99,2342.94
2334.27,2366.69,2321.92,46072.2,2343.67
2350.13,2452.43,2350.13,47815.72,2435.76
2437.85,2505.7,2424.94,44811.52,2479.73
