date,price_open,price_high,price_low,price_close,amount
37281,1449.88,1464.9,1442.94,1451.48,6884.38
37284,1444.5,1448.6,1357.55,1359.55,8673.31
37285,1343.36,1396.11,1339.2,1392.78,5878.1
37286,1392.95,1408.05,1381.01,1396.61,4721.29
37287,1413.22,1501.33,1413.22,1491.67,17119.34
37288,1494.58,1507.64,1480.77,1485.77,12498.44
37291,1485.68,1513.67,1476.13,1511.33,7797.09
37292,1510.57,1522.32,1502.09,1518.28,8941.87
37293,1517.81,1521.56,1484.25,1485.8,7682.56
37294,1482.36,1521.03,1481.07,1515.39,8516.3
37295,1520.72,1530.13,1506.07,1506.62,6585.95
37312,1540.49,1544.57,1521.66,1530.28,7934.07
37313,1529.38,1531.72,1507.58,1531.43,6361.96
37314,1531.32,1544.92,1524.69,1538.32,6571.92
37315,1537.93,1544.39,1521.08,1524.7,6240.8
37316,1521.53,1521.57,1501.56,1502.54,5351.31
37319,1497.83,1527.4,1494.83,1526.8,5370.16
37320,1529.3,1566.07,1529.3,1560.08,11735.39
37321,1564.69,1594.67,1563.92,1569.21,15713.02
37322,1569.17,1613.26,1569.07,1613,16103.67
37323,1622.87,1645.29,1611.23,1640.26,22806.74
37326,1643.59,1664.52,1632.62,1664.09,19530.69
37327,1665.24,1672.04,1641.58,1643.69,21263.8
37328,1636.95,1655.63,1621.8,1623.43,15291.99
37329,1621.08,1665.79,1621.08,1665.15,12391.86
37330,1671.83,1676.51,1620.56,1620.98,14915.34
37333,1641.43,1657.68,1610.99,1623.88,11327.79
37334,1624.32,1665.62,1624.29,1665.36,14084.85
37335,1673.27,1686.11,1664.37,1682.51,19462.92
37336,1686.95,1693.87,1675.25,1685.02,14229.52
37337,1684.07,1684.46,1659.52,1669.69,10774.06
37340,1667.85,1677.05,1663.4,1675.29,9426.94
37341,1674.7,1675.21,1641.91,1649.48,9815.94
37342,1646.68,1655.18,1635.82,1654.23,7603.15
37343,1653.98,1666.52,1645.34,1650.67,8865.47
37344,1648.09,1648.09,1596.25,1603.91,11772.5
37347,1598.03,1609.92,1589.41,1608.51,6838.94
37348,1608.52,1610.73,1575.97,1582.88,7592.75
37349,1582.74,1603.8,1582.67,1594.51,6421.7
37350,1595.02,1643.54,1583.63,1641.7,9108.1
37351,1650.5,1657.09,1628.55,1634.64,9848.77
37354,1633.83,1643.68,1631.07,1640.65,6581.74
37355,1641.85,1671.86,1640.69,1667.52,16660.42
37356,1670.8,1677.94,1663.47,1677.66,12565.17
37357,1679.34,1680.3,1649.27,1649.53,9759.86
37358,1648.45,1664.42,1648.45,1658.98,8563.9
37361,1660.57,1664.52,1638.64,1649.5,7205.44
37362,1647.51,1654.74,1635.75,1640.29,6371.57
37363,1641.72,1649.43,1630.23,1644.4,5979.33
37364,1644.15,1646.25,1626.03,1628.14,7467.27
37365,1625.25,1635.53,1603.96,1635.17,8358.4
37368,1633.64,1637.19,1619.16,1627.48,5534.01
37369,1626.63,1634.86,1621.87,1624.55,5134.08
37370,1623.47,1626.39,1609.21,1611.05,5084.86
37371,1609.94,1616.76,1603.64,1615.92,4951.06
37372,1615.52,1643.15,1615.52,1640.59,7282.96
37375,1643.55,1667.16,1640.56,1665.81,10874.35
37376,1668.31,1673.75,1657.82,1667.75,10682.63
37384,1669.87,1670.92,1651.69,1652.37,5179.32
37385,1648.46,1659.25,1646.82,1650.58,5959.7
37386,1650.91,1652.29,1636.86,1638.2,6406.79
37389,1634.9,1634.92,1618.46,1623.94,6156.73
37390,1622.33,1629.88,1613.55,1616.23,6108.71
37391,1614.9,1618.14,1597.92,1598.35,6680.83
37392,1592.24,1592.24,1546.94,1549.5,8213.59
37393,1549.08,1570.15,1540.58,1567.5,7754.37
37396,1564.97,1564.98,1529.35,1541.53,4957.02
37397,1575.02,1599.11,1564.55,1588.11,10168.23
37398,1590.79,1591.03,1563.16,1564.49,5936.6
37399,1571.08,1585.74,1568.1,1571.61,6843.17
37400,1572.94,1574.13,1544.42,1549.47,5157.36
37403,1555.04,1562.63,1545.62,1555.05,3708.58
37404,1557.62,1569.41,1557.23,1558.52,4005.09
37405,1558.13,1558.15,1520.13,1524.81,4943.65
37406,1524.22,1530.77,1506.54,1523.52,5289.91
37407,1523.01,1532.03,1513.26,1515.73,4065.24
37410,1510.25,1510.26,1480.09,1483.35,5062.9
37411,1484.01,1498.05,1474.36,1490.51,4302.62
37412,1491.07,1491.07,1460.48,1462,4114.14
37413,1458.61,1532.74,1455.31,1521.26,8454.17
37414,1522.88,1540.83,1508.43,1529.51,9191.49
37417,1529.34,1529.38,1511.26,1517.23,4269.58
37418,1515.99,1534.38,1515.75,1530.96,4708.53
37419,1531.75,1531.75,1513.92,1524.84,3736.41
37420,1524.77,1529.44,1511.22,1511.71,3701.85
37421,1508.64,1508.65,1493.24,1494.25,3628.48
37424,1489.14,1496.84,1481.25,1496.24,2774.21
37425,1496.83,1527.77,1496.81,1524.07,5209.07
37426,1523.95,1524.01,1506.43,1507.67,2903.87
37427,1511.12,1528.36,1510.53,1516.15,3720.23
37428,1517.28,1564.92,1517.26,1562.72,11847.84
37431,1704.7,1709.07,1647.5,1707.31,49479.88
37432,1718.23,1748.89,1690.61,1706.59,39276.72
37433,1698.11,1719.08,1684.91,1712.91,22850.34
37434,1714.74,1730.67,1706.14,1723.55,19527.99
37435,1724.73,1747.23,1711,1732.76,27319.48
37438,1736.29,1740.38,1712.77,1713.71,14410.13
37439,1707.45,1725.89,1698.83,1724.95,12692.81
37440,1727.09,1736.08,1719.62,1730.92,13262.94
37441,1731.9,1735.83,1710.29,1713.14,12856.61
37442,1709.84,1722.48,1704.19,1722.19,10822.72
37445,1723.58,1737.86,1721.12,1732.93,11098.9
37446,1733.83,1741.92,1724.39,1729.99,10444.75
37447,1728.52,1729.73,1698.83,1701.82,11949.6
37448,1698.21,1712.2,1689.22,1696.94,9282.34
37449,1696.64,1706.44,1693.21,1698.3,8390.5
37452,1696.81,1697.38,1685.54,1687.95,8025.67
37453,1687.67,1704.77,1686.81,1691.62,6945.81
37454,1692.45,1702.24,1680.2,1701.72,6253.29
37455,1703.81,1711.69,1695.4,1704.91,8109.55
37456,1706.36,1714.09,1703.38,1713.86,7453.64
37459,1712.02,1712.33,1678.5,1681.01,8274.09
37460,1676.9,1684.66,1670.38,1673.86,6693.79
37461,1673.68,1679.66,1667.44,1672.4,5297.38
37462,1675.47,1682.89,1662.38,1665.11,5182.11
37463,1665.09,1670.23,1656.82,1657.5,4861.31
37466,1654.93,1665.96,1647.27,1665.67,4824.13
37467,1666.58,1672.12,1656.85,1669,6117.26
37468,1667.62,1671.48,1649.01,1651.59,5325.01
37469,1650.05,1659.97,1639.23,1653.01,4698.49
37470,1653.64,1662.72,1653.17,1661.87,4067.45
37473,1661.4,1661.58,1652.4,1653.96,4085.99
37474,1652.94,1679.81,1649.89,1670.62,6427.13
37475,1670.17,1670.81,1663.93,1668.07,3610.4
37476,1668.51,1675.3,1657.47,1659.8,4062.43
37477,1658.44,1658.77,1642.77,1647.05,4856.74
37480,1642.48,1642.59,1633.09,1634.57,4343.15
37481,1633.68,1642.41,1633.55,1636.63,3157.48
37482,1636.89,1647.09,1635.29,1646.72,3082.67
37483,1646.62,1647.07,1632.13,1634.37,3271.65
37484,1632.96,1652.98,1624.05,1646.79,5366.9
37487,1645.93,1650.09,1641.4,1644.3,3515.36
37488,1644.62,1673.92,1644.25,1671.35,7429.76
37489,1671.99,1677.95,1668.36,1673.55,6019.23
37490,1672.7,1696.28,1672.43,1686.11,9449.43
37491,1686.3,1688.12,1679.12,1683.21,6200.48
37494,1682.14,1682.32,1668.82,1670.69,5366.81
37495,1670.63,1680.06,1670.11,1679.69,7074.3
37496,1680.75,1683.51,1675.53,1676.77,6440.21
37497,1676.86,1680.17,1665.72,1667.32,4472.18
37498,1666.98,1669.14,1664.82,1666.62,4261.46
37501,1666.34,1669.91,1663.17,1668.77,3720.36
37502,1669.59,1680.28,1669.58,1674.07,4261.11
37503,1674.45,1675.97,1662.49,1663.97,4101.16
37504,1662.89,1662.9,1639.82,1641.81,6143.67
37505,1639.89,1644.8,1629.93,1631.38,5270.25
37508,1628.45,1628.45,1617.01,1621.58,4152.66
37509,1620.28,1627.35,1619.33,1625.11,3755.12
37510,1625.33,1626.84,1605.98,1620.36,4220.18
37511,1619.94,1631.67,1614.6,1624.56,3722.19
37512,1624.5,1626.07,1621.42,1625.76,3362.25
37515,1624.13,1624.14,1598.74,1604.08,4617.86
37516,1603.46,1612.02,1593.98,1604.88,4213.63
37517,1603.61,1605.22,1593.53,1594.58,3683.16
37518,1593.57,1623.65,1585.07,1619.35,5682.55
37519,1618.2,1618.2,1602.89,1604.91,3891.94
37522,1602.28,1604.3,1597.29,1602.59,2768.26
37523,1602.2,1602.29,1594.28,1596.73,3327.74
37524,1595.81,1602.35,1590.49,1597.84,3853.79
37525,1597.85,1599.98,1586.53,1587.65,4417.02
37526,1587.24,1591.84,1577.53,1581.62,4187.7
37537,1577.05,1577.05,1558.48,1562.99,2659.84
37538,1570.65,1571.52,1534.91,1535.37,7573.82
37539,1532.18,1542.56,1528.35,1530.41,3587.68
37540,1532.14,1536.87,1521.91,1524.05,4644.89
37543,1522.87,1532.63,1509.14,1531.68,4097.42
37544,1531.58,1534.58,1522.1,1524.73,2974.37
37545,1524.91,1548.53,1524.91,1537.39,4012.78
37546,1537.97,1538.79,1511.4,1513.1,3406.7
37547,1511.18,1523.83,1500.54,1519.54,3541.93
37550,1519.21,1525.26,1512.33,1524.93,2947.39
37551,1525.08,1553.87,1525.07,1548.1,5563.65
37552,1549.77,1550.09,1539.48,1548.97,4165.72
37553,1549.79,1550.43,1535.9,1536.52,4208.31
37554,1535.8,1542.59,1517.42,1520.31,4438.12
37557,1518.09,1518.6,1500.01,1502.72,4087.22
37558,1501.38,1511.77,1488.68,1510.88,4213.73
37559,1511.11,1513.46,1498.45,1509.71,3383.48
37560,1510.03,1521.87,1506,1507.5,3154.42
37561,1507.38,1511.1,1498.21,1510.76,3149.42
37564,1516.22,1532.23,1515.07,1531.84,4342.41
37565,1533.81,1565.23,1532.29,1558.24,10528.07
37566,1558.91,1559.23,1548.73,1552.56,6151.17
37567,1554.04,1559.82,1546.27,1554.24,5551.29
37568,1570,1573.1,1517.39,1522.19,7541.35
37571,1519.6,1526.13,1501.99,1504.4,3855.85
37572,1504.58,1517.72,1481.16,1485.91,6212.79
37573,1483.71,1491.24,1461.26,1490.46,5324.18
37574,1488.91,1489.14,1459.71,1460.8,4954.01
37575,1455.98,1481.22,1451.39,1463.69,5275.65
37578,1463.72,1468.33,1447.49,1451.29,3700.77
37579,1450.7,1464.76,1441.73,1462.17,3710.42
37580,1459.21,1459.21,1423.8,1425.84,4812.46
37581,1421.23,1421.23,1389.29,1390.63,5483.25
37582,1392.57,1409,1375.54,1395.5,5403.46
37585,1393.34,1403.51,1383.09,1398.44,3416.14
37586,1398.44,1408.79,1371.01,1371.17,4174.13
37587,1365.82,1384,1353.14,1378.75,5332.98
37588,1378.14,1417.85,1372.38,1417.53,6208.72
37589,1420.43,1450.19,1409.2,1434.18,12267.85
37592,1432.03,1432.03,1394.91,1395.68,5663.04
37593,1391.72,1409.89,1388.51,1408.84,4218.67
37594,1414.89,1432.9,1406.61,1414.45,6504.12
37595,1411.89,1411.89,1395.08,1404.88,3977.07
37596,1404.93,1417,1396.21,1405.53,3308.8
37599,1404.51,1410.79,1395.93,1400.87,2787.27
37600,1400.56,1406.9,1383.57,1383.84,4341.95
37601,1381.4,1383.15,1367.31,1379.2,3643.22
37602,1378.82,1399.77,1378.81,1383.91,3791.91
37603,1375.78,1401.6,1367.93,1396.9,4621.44
37606,1397.72,1409.94,1392.89,1408.52,5247.33
37607,1409.17,1418.21,1403.58,1416.1,4765.67
37608,1416.67,1424.48,1409.84,1411.72,5286.67
37609,1411.28,1414.29,1402.64,1413.6,4208.86
37610,1414.35,1431.36,1410.46,1427.94,5348.77
37613,1429.95,1439.85,1429.29,1430.2,5474.17
37614,1429.53,1431.12,1420.38,1430.83,4605.12
37615,1431.59,1433.79,1420.93,1421.52,4680.03
37616,1419.97,1420,1382.36,1384.15,7055.43
37617,1379.33,1389.33,1367.85,1382.97,5690.6
37620,1379.74,1379.75,1358.43,1366.36,5327.52
37621,1364.97,1370.53,1348.71,1357.65,5833.56
37623,1347.43,1351.34,1317.47,1320.63,3883.36
37624,1317.58,1323.63,1312.8,1319.87,2723.88
37627,1319.69,1334.89,1311.68,1334.68,3974.56
37628,1335.63,1346.82,1326.19,1332.06,4412.25
37629,1331.44,1373.12,1330.45,1372.07,5581.74
37630,1374.62,1402.29,1365.37,1397.38,11213
37631,1398.38,1411.37,1384.63,1384.86,10557.97
37634,1381.87,1391.19,1378.65,1386.31,5873.75
37635,1386.9,1476.91,1386.59,1466.85,22789.71
37636,1477.45,1485.8,1448.27,1459.92,21334.49
37637,1458.87,1486.06,1454.55,1485.62,15741.85
37638,1488.27,1492.72,1472.96,1478.68,13392.22
37641,1475.71,1482.94,1458.12,1482.68,10670.71
37642,1485.87,1489.55,1454.61,1454.89,9955.83
37643,1448.83,1463.94,1446.35,1460.53,7782.4
37644,1460.25,1470.33,1448.7,1450.62,7381.64
37645,1449.5,1483.56,1448.01,1479.07,9228.93
37648,1481.61,1500.38,1480.97,1496.16,9355.49
37649,1497.1,1502.43,1489.17,1500.64,7256.39
37650,1501.29,1508.59,1498.37,1499.82,8114.12
37662,1499.17,1499.64,1477.52,1480.17,5042.78
37663,1478.05,1492.89,1476.87,1492.76,4380.75
37664,1493.25,1510.99,1486.31,1510.67,7500.15
37665,1512.29,1519.29,1502.43,1504.34,9421.27
37666,1503.37,1515.26,1500.98,1510.95,6995.61
37669,1510.64,1514.64,1490.92,1496.52,7749.92
37670,1495.14,1500.29,1488.83,1496.47,5473.91
37671,1496.65,1511.13,1490.02,1510.8,6596.34
37672,1513.01,1517.77,1507.23,1509.49,6999.57
37673,1508.08,1508.13,1476.42,1478.87,7980.21
37676,1476.07,1488.07,1474.47,1481.94,5641.79
37677,1481.11,1511.65,1481.11,1511.28,8477.91
37678,1513.49,1515.46,1506.55,1513.18,6301.32
37679,1514.02,1524.75,1508.75,1513.7,6662.13
37680,1512.87,1514.5,1501.42,1511.93,5963.19
37683,1511.59,1525.7,1511.05,1525.48,8064.16
37684,1527.45,1529.75,1517.86,1524.3,7492.84
37685,1524.08,1524.12,1508.25,1517.18,6170.29
37686,1516.6,1517.35,1494.24,1498.34,7179.47
37687,1495.69,1502.43,1489.38,1493.09,5819.91
37690,1492.21,1496.16,1467.64,1468.92,6220.78
37691,1467.55,1473.96,1463.58,1469.55,4598.94
37692,1468.75,1475.29,1458.5,1475.01,4574.54
37693,1475.04,1477.86,1463.33,1464.65,4667.21
37694,1464.99,1471.5,1461.35,1466.04,4276.28
37697,1465.14,1469.53,1453.37,1469.27,5114.04
37698,1468.99,1479,1458.98,1459.89,5163.44
37699,1458.58,1475.84,1452.59,1469.96,5647.21
37700,1469.66,1477.25,1460.8,1464.54,5679.25
37701,1464.18,1475.81,1461.92,1474.66,4860.61
37704,1474.59,1477.97,1470.44,1477.77,4334.16
37705,1478.05,1478.41,1461.75,1462.4,4974.81
37706,1461.32,1465.43,1452.89,1456.27,4953.54
37707,1455.44,1507.67,1447.01,1499.35,10967.47
37708,1498.46,1508.26,1488.6,1491.94,11082.3
37711,1491.39,1511.22,1490.99,1510.58,8913.05
37712,1513,1525.24,1508.84,1522.55,11606.55
37713,1522.49,1525.77,1516.79,1521.32,7778.5
37714,1521.36,1522.67,1510.51,1511.73,7148.89
37715,1510.22,1521.78,1509.61,1521.13,7626.32
37718,1521.9,1530.37,1512.5,1515.13,9653.12
37719,1515.65,1523.95,1513.24,1520.55,11294.89
37720,1519.99,1545.34,1510.34,1543.67,18579.37
37721,1546.51,1559.87,1541.29,1551.18,24850.13
37722,1552,1581.7,1548.53,1576.86,22233.28
37725,1581.38,1616.65,1581.2,1616.07,29704.32
37726,1619.95,1632.09,1606.73,1631.47,27446.24
37727,1633.53,1649.6,1598.83,1606.24,33015.48
37728,1606.23,1621.23,1595.63,1613.6,22997.55
37729,1616.91,1620.81,1596.67,1603.08,19536.12
37732,1598.5,1598.58,1557.12,1571.71,17399.16
37733,1570.57,1575.8,1563.59,1568.69,9806.97
37734,1568.13,1569.79,1540.07,1541.96,12625.06
37735,1538.58,1542.11,1492.9,1503.59,15650.43
37736,1501.57,1513.33,1481.07,1487.15,9895.82
37739,1483.47,1538.59,1473.27,1537.69,19275.41
37740,1535.88,1535.88,1508.32,1509.31,15653.45
37741,1511.15,1539.57,1510.6,1521.44,15506.76
37753,1522.98,1536.89,1511.87,1531.87,13076.39
37754,1533.08,1534.8,1481.75,1485.31,17609.9
37755,1480.11,1523.32,1477.25,1522.92,13519.94
37756,1524.5,1555.56,1516.43,1555.29,18266.33
37757,1555.91,1560.72,1543.17,1554.45,13674.73
37760,1557.29,1563.11,1546.75,1555.45,11261.23
37761,1553.69,1553.85,1530.67,1535.52,9169.08
37762,1534.6,1547.31,1530.05,1533.48,7594.7
37763,1532.19,1546.39,1522.19,1546.11,8130.46
37764,1547.16,1571.69,1547.09,1560.96,15318.02
37767,1563.21,1574.39,1561.04,1569.51,12322.33
37768,1572.31,1575.63,1558.13,1568.34,11943.88
37769,1569.33,1576.62,1549.06,1551.81,12327.76
37770,1549.05,1568.54,1543.34,1568.16,13201.45
37771,1570.92,1581.61,1567.28,1576.26,14361.63
37774,1577.99,1578.87,1564.61,1576.53,10435.78
37775,1577.08,1582.41,1561.08,1562.24,9857.03
37776,1560.67,1574.77,1546.62,1574.11,11358.71
37777,1575.31,1575.64,1555.45,1556.25,9372.02
37778,1553.2,1557.76,1538.1,1538.92,8939.57
37781,1536.27,1548.14,1527.84,1530.22,7675.31
37782,1529.53,1541.39,1529.52,1538.76,5763.12
37783,1540.72,1566.9,1540.7,1565.84,9219.86
37784,1566.92,1569.13,1556.53,1562.11,6731.85
37785,1562.61,1572.41,1560.3,1566.77,7773.02
37788,1568.19,1569.55,1555.37,1559.71,6785.72
37789,1559.12,1564.95,1552.43,1557.18,6256.3
37790,1556.89,1565.92,1552.83,1553.88,6960.59
37791,1554.02,1557.38,1530.38,1538.75,7680.2
37792,1537.5,1542.42,1528.3,1529.47,5498
37795,1524.58,1524.91,1509.43,1511.37,5783.7
37796,1509.11,1515.84,1504.72,1512.43,5143.55
37797,1512.49,1515.92,1498.96,1502.08,5521.08
37798,1500.34,1517.21,1486.08,1515.38,7819.11
37799,1516.81,1516.87,1494.45,1497.05,6391.16
37802,1493.69,1500.97,1483.69,1486.02,4709.76
37803,1485.52,1502.57,1482.82,1484.7,5431.24
37804,1485.45,1499.97,1477.87,1499.68,5600.18
37805,1501.9,1507.71,1497.74,1504.44,5884.87
37806,1504.6,1510.17,1497.46,1502.35,5511.21
37809,1500.85,1503.81,1490.97,1501.48,5218.39
37810,1501.62,1513.55,1500.98,1512.02,5518.78
37811,1512.34,1513.28,1499.34,1503.31,4668.42
37812,1503.51,1532.19,1501.71,1531.93,11007.5
37813,1532.64,1535.98,1523.24,1528.85,7879.26
37816,1528.39,1529.33,1519.12,1521.41,5530.84
37817,1521.56,1531,1516.89,1525.44,6279.06
37818,1525.5,1529.82,1520.41,1529.49,6059.99
37819,1529.97,1540.19,1529.36,1539.36,10785.93
37820,1539.05,1539.06,1506.49,1507.16,9507.64
37823,1501.39,1504.71,1483.57,1495.89,8170.41
37824,1499.89,1510.31,1485.46,1498.49,7503.32
37825,1499.31,1505.31,1491.66,1502.15,5782.13
37826,1503.06,1503.38,1491.2,1493.45,5308.25
37827,1494.58,1502.64,1471.29,1477.65,9167.77
37830,1474.74,1474.74,1464.87,1470.39,4889.32
37831,1470.39,1480.58,1469.93,1477.3,4320.29
37832,1477.41,1483.07,1468.82,1479.65,4799.67
37833,1480.01,1482.6,1474.14,1476.74,4421.88
37834,1476.47,1478.36,1464.98,1476.97,5162.57
37837,1476.82,1494.42,1471.89,1494.37,6153.82
37838,1494.49,1497.01,1488.97,1494.31,4665.76
37839,1493.03,1493.39,1482.69,1486.25,4448.96
37840,1485.74,1497.1,1485.06,1487.37,4594.46
37841,1487.17,1487.41,1468.44,1471.27,5593.95
37844,1469.26,1474.72,1462.72,1474.41,3638.65
37845,1473.99,1484.59,1472.39,1479.28,3366.79
37846,1479.67,1481.12,1465.06,1465.83,3832.81
37847,1464.38,1475.02,1451.61,1455.9,6022.84
37848,1454.68,1457.63,1447.11,1450.2,5501.43
37851,1449.67,1451.67,1442.48,1445.09,3794.83
37852,1444.66,1453.45,1444.23,1449.71,3740.26
37853,1449.5,1450.47,1432.75,1441.66,4274.52
37854,1441.78,1442.86,1434.31,1441.09,4459.39
37855,1438.79,1446.28,1436.9,1438.88,4231.81
37858,1434.21,1434.21,1419.26,1422.18,4526.77
37859,1420.85,1428.41,1417.83,1425.21,3931.84
37860,1425.15,1432.35,1420.35,1425.36,3588.76
37861,1425.73,1428.35,1414.88,1415.69,4064.55
37862,1414.41,1422.35,1406.68,1421.98,4651.51
37865,1423.35,1450.04,1420.12,1449.82,7521.64
37866,1450.51,1456.55,1442.01,1446.51,8253.65
37867,1446.28,1451.23,1438.69,1447.85,6436.39
37868,1447.77,1453.43,1443.38,1447.43,6053.83
37869,1446.94,1446.98,1424.17,1431.53,6868.73
37872,1429.46,1429.56,1421.14,1425.73,4938.65
37873,1424.69,1429.71,1414.88,1420.07,4910.83
37874,1419.52,1424.77,1415.72,1423.18,4221.44
37875,1422.9,1429.56,1421.82,1423.96,3698.3
37876,1426.34,1426.81,1407.95,1409.16,7723.81
37879,1407.81,1416.08,1394.27,1397.54,5490.23
37880,1396.75,1406.72,1389.49,1406.1,5166.49
37881,1406.25,1406.37,1386.78,1389.82,4689.28
37882,1388.09,1395.2,1383.4,1390.49,4463.28
37883,1390.84,1395.6,1383.72,1391.37,4206.4
37886,1392.9,1395.07,1378.32,1381.44,3898.38
37887,1380.85,1390.35,1372.85,1390.17,4643.06
37888,1391.4,1396.95,1386.79,1394.23,4575.96
37889,1394.49,1394.74,1374.79,1376.29,3790.63
37890,1374.6,1377.87,1367.75,1370.84,3656.18
37893,1369.44,1369.48,1353.25,1355.34,3754.18
37894,1354.65,1371.07,1348.22,1367.16,4514.47
37902,1366.2,1373.08,1359.5,1371.69,3015.62
37903,1371.68,1379.99,1367.65,1369.17,3687.24
37904,1369,1406,1367.11,1404.01,8584.68
37907,1405.33,1411.88,1397.69,1399.66,6112.85
37908,1399.84,1400.75,1382.48,1388.17,4539.98
37909,1388.25,1401.54,1380.81,1383.1,4772.95
37910,1381.46,1382.53,1362.98,1365.51,4463.24
37911,1365.31,1375.66,1362.42,1370.58,3893.04
37914,1369.71,1370.49,1355.55,1359.5,3759.46
37915,1359.51,1364.61,1350.21,1364.3,4787.53
37916,1366.11,1403.1,1363.09,1398.01,10377.95
37917,1398.59,1407.39,1384.64,1386.65,7122.41
37918,1385.9,1389.88,1376.71,1381.83,6222.54
37921,1381.84,1383.6,1361.19,1369.46,5789.55
37922,1366,1382.6,1356.49,1369.33,6789.76
37923,1372.35,1375.91,1344.42,1361.49,9378.46
37924,1360.02,1360.07,1340.29,1344.63,5985.32
37925,1341.5,1364.66,1334.78,1348.3,6598.75
37928,1346.48,1367.34,1339.96,1364.06,6758.51
37929,1363.96,1412.91,1363.9,1389.55,15740.35
37930,1389.72,1396.86,1375.99,1385.11,9346.96
37931,1384.67,1385.84,1351.1,1356.79,10778.48
37932,1353.43,1353.45,1323.12,1335.21,9370.42
37935,1330.96,1340.87,1322.05,1340.1,5548.32
37936,1340.32,1350.39,1331.12,1343.62,5906.51
37937,1341.57,1341.58,1316.85,1317.79,6200.65
37938,1313.93,1324.98,1307.4,1319.61,5456.61
37939,1318.72,1331.42,1312.79,1331.05,4940.26
37942,1330.49,1333.41,1323.68,1328.1,3907.01
37943,1334.65,1336.1,1314.99,1316.56,9385.9
37944,1313.84,1341.56,1312.56,1338.87,6767.14
37945,1338.6,1377.12,1336.14,1376.51,13279.89
37946,1379.94,1394.57,1359.9,1361.56,13213.18
37949,1360.33,1404.25,1360.23,1404.01,12336.73
37950,1407.76,1423.58,1400.9,1408.42,17502.88
37951,1407.3,1413.77,1398.03,1411.91,11468.13
37952,1412.31,1415.74,1387.79,1389.1,10217.13
37953,1388.31,1401.46,1385.82,1397.23,8451.71
37956,1398.71,1432.82,1398.71,1432.7,12584.2
37957,1437.24,1444.57,1430.24,1435.31,13336.01
37958,1434.7,1462.07,1424.35,1445.03,14797.77
37959,1445.4,1454.32,1440.82,1452.81,13368.89
37960,1454.41,1456.87,1440.79,1451.12,10633.74
37963,1452.11,1459.48,1435.14,1436.66,9186.33
37964,1435.1,1443.61,1429.06,1443.37,7874.67
37965,1449.57,1469.71,1448.5,1469.42,14227.13
37966,1472.39,1475.38,1460.19,1470.02,13753.31
37967,1469.7,1472.86,1459.55,1470.79,10809.05
37970,1471.24,1474.67,1465.51,1470.36,8211.12
37971,1469.12,1469.12,1441.06,1466.34,11365.4
37972,1465.61,1480.43,1453.88,1454,12189.97
37973,1450.85,1458.67,1445.08,1457.3,10424.72
37974,1463.45,1470.21,1429.71,1446.29,16958.31
37977,1444.17,1493.54,1441.59,1492.96,19673.21
37978,1497.57,1507.04,1487.12,1500.64,17459.59
37979,1501.36,1514.32,1498.98,1513.83,15566.23
37980,1514.93,1525.3,1504.25,1512.6,15161.35
37981,1513.11,1516.48,1504.13,1514.78,12143.88
37984,1509.28,1512.98,1495.54,1496.43,10447.01
37985,1495.67,1513.73,1495.39,1511.69,11547.47
37986,1513.62,1516.52,1491.25,1497.04,11149.81
37988,1492.72,1526.24,1491.69,1517.19,12531.96
37991,1516.8,1568.82,1516.7,1568.35,21464.33
37992,1568.9,1589.08,1557.93,1574.52,24071.37
37993,1574.1,1595,1565.09,1587.2,23081.93
37994,1587.45,1616.58,1582.88,1610.13,22109.28
37995,1612.39,1618.76,1579.69,1581.47,25029.92
37998,1579.88,1619.09,1573.77,1618.52,18516.25
37999,1622.05,1627.49,1596.72,1612.68,20596.11
38000,1612.92,1613.15,1585.91,1592.42,15658.25
38001,1591.82,1601.41,1582.36,1586.49,14540.64
38002,1589.38,1604.76,1579.24,1600.43,16190.88
38015,1605.25,1629.18,1603.31,1628.84,14918.17
38016,1631.11,1634.41,1589.4,1590.73,19061.63
38019,1630.65,1650.29,1585.96,1623.88,27005.6
38020,1625.29,1650.24,1615.81,1649.28,21164.12
38021,1652.61,1685.77,1652.61,1685.16,26611.9
38022,1690.94,1693.9,1674.62,1693.43,26337.21
38023,1690.56,1705.91,1671.4,1679.19,26840.61
38026,1679.58,1703.77,1679.1,1703.53,21366.24
38027,1708.9,1715.46,1683.6,1691.01,22258.81
38028,1691.61,1692.9,1660.01,1677.76,20943.28
38029,1679.08,1693.01,1660.31,1663.83,21718.09
38030,1664.6,1672.44,1653.24,1658.54,18580.44
38033,1661.45,1697.26,1661.45,1696.83,19420.66
38034,1701.41,1710.86,1693.97,1703.77,25884.24
